275	test fn	stage5_surface_matches_transfer_split	crates/z00z_simulator/tests/test_stage5_source_shape.rs	103	test_stage5_surface_transfer_split
277	test fn	fee_out_not_in_cp	crates/z00z_simulator/tests/test_stage6_checkpoint.rs	221	test_fee_out_in_cp
279	test fn	made_pairs_typed	crates/z00z_simulator/tests/test_stage6_checkpoint.rs	283	test_made_pairs_typed
281	test fn	stage4_prep_order_kept	crates/z00z_simulator/tests/test_stage6_checkpoint.rs	454	test_stage4_prep_order_kept
283	test fn	stage6_needs_tx_pkg	crates/z00z_simulator/tests/test_stage6_checkpoint.rs	523	test_stage6_needs_tx_pkg
285	test fn	draft_cannot_emit_final_artifact	crates/z00z_simulator/tests/test_stage6_checkpoint_final_gate.rs	114	test_draft_cannot_final_artifact
287	test fn	opaque_rejects_tx_digest_placeholder	crates/z00z_simulator/tests/test_stage6_checkpoint_final_gate.rs	193	test_opaque_rejects_digest_placeholder
289	test fn	stage8_rejects_tampered_exec_ref	crates/z00z_simulator/tests/test_stage6_checkpoint_final_gate.rs	262	test_stage8_rejects_exec_ref
291	test fn	stage8_rejects_tampered_fragment_ids	crates/z00z_simulator/tests/test_stage6_checkpoint_final_gate.rs	360	test_stage8_rejects_fragment_ids
293	test fn	stage7_uses_owned_draft_path	crates/z00z_simulator/tests/test_stage6_checkpoint_storage_bridge.rs	106	test_stage7_uses_draft_path
295	test fn	committed_scan_validates_proofs_first	crates/z00z_simulator/tests/test_stage7_jmt_wallet_scan.rs	37	test_committed_scan_proofs_first
297	test fn	stage7_updates_charlie_via_jmt_scan	crates/z00z_simulator/tests/test_stage7_jmt_wallet_scan.rs	132	test_stage7_updates_jmt_scan
299	test fn	transport_same_seed_is_reproducible	crates/z00z_simulator/tests/test_transport_rng_boundaries.rs	49	test_transport_same_is_reproducible
301	test fn	transport_seeds_change_wallet_ids	crates/z00z_simulator/tests/test_transport_rng_boundaries.rs	71	test_transport_seeds_wallet_ids
303	test fn	stage2_wallet_ids_unique	crates/z00z_simulator/tests/test_wallet_integration.rs	174	test_stage2_wallet_ids_unique
305	test fn	stage2_owner_handles_nonzero	crates/z00z_simulator/tests/test_wallet_integration.rs	208	test_stage2_owner_handles_nonzero
307	test fn	stage2_wlt_filename_determinism	crates/z00z_simulator/tests/test_wallet_integration.rs	260	test_stage2_wlt_filename_determinism
309	test fn	stage2_seed_phrases_have_24	crates/z00z_simulator/tests/test_wallet_integration.rs	287	test_stage2_seed_have_24
311	test fn	stage2_secret_artifact_is_private	crates/z00z_simulator/tests/test_wallet_integration.rs	348	test_stage2_secret_is_private
313	test fn	reset_suffix_rejects_outside_sandbox	crates/z00z_simulator/tests/test_wallet_integration.rs	390	test_reset_suffix_outside_sandbox
315	test fn	stage2_wlt_zstd_magic	crates/z00z_simulator/tests/test_wallet_integration.rs	435	test_stage2_wlt_zstd_magic
317	test fn	stage2_receiver_sig_valid	crates/z00z_simulator/tests/test_wallet_unit.rs	18	test_stage2_receiver_sig_valid
319	test fn	test_art_id_ignores_proof_bytes	crates/z00z_storage/src/checkpoint/ids.rs	325	test_art_id_proof_bytes
321	test fn	test_attested_proof_requires_backend_payload	crates/z00z_storage/tests/test_checkpoint_finalization.rs	123	test_attested_proof_backend_payload
323	test fn	test_statementless_artifact_bytes_reject_load_surface	crates/z00z_storage/tests/test_checkpoint_finalization.rs	165	test_statementless_artifact_load_surface
325	test fn	test_proof_sys_rejects_art_id	crates/z00z_storage/tests/test_checkpoint_ids.rs	112	test_proof_sys_art_id
327	test fn	test_unbound_link_bytes_reject_decode	crates/z00z_storage/tests/test_checkpoint_link_injective.rs	202	test_unbound_link_reject_decode
329	test fn	seal_rejects_missing_snapshot_row	crates/z00z_storage/tests/test_checkpoint_store_api.rs	212	test_seal_rejects_snapshot_row
331	test fn	rehydrate_rejects_attested_proof_drift	crates/z00z_storage/tests/test_redb_rehydrate.rs	549	test_rehydrate_rejects_proof_drift
333	test fn	test_search_allows_unbounded_limit_without_capacity_overflow	crates/z00z_storage/tests/test_search_api.rs	269	test_search_allows_capacity_overflow
335	test fn	test_restore_keeps_groups_root_bindings	crates/z00z_storage/tests/test_serialization_restore.rs	40	test_restore_keeps_root_bindings
337	test fn	process_with_metrics	crates/z00z_utils/src/metrics/test_metrics.rs	67	test_process_with_metrics
339	test fn	assert_send_sync	crates/z00z_utils/src/time/test_time.rs	113	test_assert_send_sync_r339
341	test fn	check_sync	crates/z00z_utils/tests/test_logger_integration.rs	218	test_check_sync
343	test fn	assert_code	crates/z00z_wallets/src/adapters/rpc/error_mapping.rs	311	test_assert_code
345	test fn	env_var_overrides_embedded_config	crates/z00z_wallets/src/adapters/rpc/logging/config.rs	197	test_env_var_embedded_config
347	test fn	reads_rpc_logger_config	crates/z00z_wallets/src/adapters/rpc/logging/config.rs	277	test_reads_rpc_logger_config
349	test fn	show_seed_phrase_is_critical	crates/z00z_wallets/src/adapters/rpc/logging/policy.rs	26	test_show_seed_is_critical
351	test fn	delete_wallet_is_critical	crates/z00z_wallets/src/adapters/rpc/logging/policy.rs	42	test_delete_wallet_is_critical
353	test fn	create_wallet_is_high	crates/z00z_wallets/src/adapters/rpc/logging/policy.rs	58	test_create_wallet_is_high
355	test fn	wallet_key_namespace_defaults_medium	crates/z00z_wallets/src/adapters/rpc/logging/policy.rs	71	test_wallet_key_defaults_medium
357	test fn	json_serialization_excludes_skipped_fields	crates/z00z_wallets/src/adapters/rpc/logging/record.rs	76	test_json_serialization_skipped_fields
